userId,topicId,rating,timestamp
468,17,1,1
473,17,1,1
473,17,1,2
473,17,1,26
472,17,1.74,2
472,17,2.6,1
472,17,1,1
472,17,2.5,2
472,17,3,2
472,17,2,2
472,17,2.45,2
472,17,1,1
472,17,2.75,2
472,17,2.25,26
472,17,2.75,2
472,17,1,2
472,17,1,1
472,17,1.11,41
472,17,1,59
472,17,3,2
472,17,2.38,3
472,17,1,23
472,17,1.9,231
472,17,3.5,127
472,17,2.5,72
472,17,1,53
472,17,2.75,70
472,17,1.15,3
472,17,1.21,1
472,17,1.15,2
472,17,1.07,1
472,17,1,171
472,17,2.1,21
472,17,1,3
472,17,1,1
472,17,2.75,1
472,17,1,1
482,17,1,6
482,17,1,2
483,17,1,1
480,17,1,4
480,17,1,1
480,17,1,1
474,17,1,23
474,13,1.44,2
474,12,1,19
474,12,2.75,1
474,12,1,1
474,12,1,1
474,12,2.1,3
474,12,1.25,1
474,12,1,3
474,12,1.45,39
478,12,1,34
478,12,1,24
478,12,1.48,22
478,12,2.5,1
478,12,3,1
478,12,2,3
478,12,1,2
478,12,1,1
478,12,2.75,1
478,12,2.25,1
478,12,1,1
478,12,1.63,2
478,12,1.4,1
478,12,1.11,2
478,12,1,1
478,12,2.25,1
478,12,1.55,1
478,12,1,2
478,12,2.5,270
478,12,1,85
478,12,1.4,202
478,12,1,6
478,12,2.75,4
478,12,2.25,14
478,12,2.38,4
478,12,2.25,4
478,12,1.65,2
478,12,1,10
478,12,2,1
478,12,2,1
478,12,1.25,2
478,12,2.75,5
476,12,1.99,3
476,12,2.02,1
476,12,1,6
476,12,1.73,7
476,12,1,1
476,12,1,54
476,12,2.56,19
476,12,1,202
476,12,1.38,33
476,12,2.25,30
476,10,3.5,21
476,10,1,2
476,10,2.4,1
476,10,1.1,2
476,10,1,1
476,10,1.9,2
476,10,1,2
476,10,1,7
476,10,1,2
476,10,1,3
476,10,2.02,1
476,10,1,27
476,10,1,1
476,10,1,15
476,10,2,19
476,10,1,14
476,10,1,1
476,10,1.65,1
476,10,2.5,83
476,10,1.4,1
476,10,1.4,3
476,10,1,2
476,10,1,1
479,10,2.56,82
479,10,1.65,2
479,10,2.25,88
479,10,2.24,33
479,10,2.36,15
479,10,1,8
479,10,3.5,9
479,10,1.33,1
479,10,2,1
479,10,2.75,12
479,9,2,2
479,9,1.6,3
480,9,1.11,1
480,9,2,2
480,9,1,1
480,9,1,5
480,9,1.75,61
480,9,1,1
488,9,1,1
488,9,1,1
488,9,2.75,1
488,9,1,1
488,9,1,3
488,9,1.3,1
488,9,1,2
183,9,1,7
183,9,2.75,10
183,9,2.38,35
183,9,1,2
183,9,3.5,3
466,9,1,2
466,9,1,1
484,9,3.67,13
486,9,1,2
486,9,1,2
486,9,1,40
486,9,1,78
486,9,1,96
486,9,1,65
486,9,1.05,4
486,9,1,2
486,9,1.11,46
486,9,1.48,2
486,8,1.65,3
486,8,1,6
486,8,1,42
486,8,1,2
486,8,1,4
486,8,1,1
486,8,1.24,1
486,8,1.13,18
486,8,2.75,5
486,8,1,2
486,8,1,9
486,8,1,4
486,8,2.75,4
486,8,1.21,3
486,8,1,3
486,8,1,10
486,8,1,6
486,8,1,5
486,8,2.1,6
486,8,1,2
486,8,1,2
486,8,1,5
486,8,1,4
484,8,1.93,5
484,8,1.98,2
484,8,1,11
484,8,3.34,2
484,8,2.3,2
484,8,1,2
484,8,1,2
489,8,2.62,2
489,8,1,4
489,8,1.65,1
489,8,2,6
489,8,1.48,4
489,8,1,2
489,8,3.95,2
489,8,3.18,5
489,8,3.5,4
489,8,3,1
490,8,1,1
490,8,2.5,39
490,8,1,99
490,8,1,2
490,8,1,2
490,8,1,43
490,8,1,183
490,8,1,144
490,8,1,57
490,16,1.25,2
490,16,1,2
490,16,1,1
490,16,1,1
490,16,2.25,3
490,16,1,29
490,16,1.63,72
490,16,2.5,1
490,16,1,1
490,16,1,8
490,16,1.55,70
490,16,1.48,31
490,16,1,41
490,16,1.3,5
493,16,1,6
493,16,1,14
493,16,1,23
493,16,1.13,1
493,16,1.72,1
493,16,1,13
493,16,1,13
493,16,1,7
493,16,1,3
493,16,1,20
493,16,2.75,12
493,16,1.07,57
493,16,1,20
493,26,1,25
493,26,1,28
493,26,1,2
493,26,1,1
493,26,1.21,1
493,26,1,23
493,26,2.75,8
493,26,1,7
493,26,1,2
493,26,1,4
493,26,1,15
493,26,1,1
493,26,1.98,1
493,26,1.11,1
493,26,1,1
493,26,1.48,1
493,26,1,1
493,26,1,14
493,26,1,3
493,26,1,6
492,26,1.65,1
492,26,1,5
492,26,1,1
492,26,2.75,1
492,26,1.25,6
492,26,3.18,6
492,26,1.1,2
492,26,1.75,5
495,26,1,15
495,26,2.75,5
495,26,1.65,1
495,26,1,2
495,26,1.04,2
495,26,2.09,9
495,26,1,12
495,26,1,10
495,26,1,5
495,26,1,6
495,26,1,7
495,26,1,5
495,26,1,9
495,26,1,1
495,26,1,1
495,26,1,2
495,26,1.4,2
495,26,1,1
495,26,1,2
495,26,1,2
495,26,1,1
495,26,1.21,2
495,26,1,5
495,26,1,3
495,26,1,1
495,26,2.56,2
495,26,1.11,1
495,26,1,2
495,26,1.15,3
495,26,1.24,10
495,26,1,20
495,26,1,8
495,26,1,13
494,26,1,9
494,26,1,13
494,26,1,1
494,26,2,1
494,26,1.79,1
494,26,1,19
494,26,1.25,14
494,26,1.56,5
494,26,1,3
494,26,1.11,4
494,26,1.75,7
494,26,1,4
494,26,1.74,11
494,26,2,11
494,26,1,10
494,26,1,31
494,26,1,12
500,26,3.5,20
500,26,2.75,11
500,26,2.75,25
500,26,3,7
500,26,3.18,14
500,26,3.03,7
500,26,1.5,3
500,27,2.75,105
500,27,2.25,97
500,27,2,3
500,27,2.75,12
500,27,3.95,21
500,27,2,9
500,25,3,5
500,25,2.25,5
500,25,3.5,7
500,25,2.5,5
500,25,2.38,7
500,25,3.5,7
500,25,2.75,4
500,25,3.5,6
500,25,2.38,7
500,25,2.25,19
500,25,3,4
500,25,2.75,9
500,25,2.75,15
500,25,2.56,15
500,25,2.5,8
500,25,2.25,8
500,25,2.38,29
500,25,2,29
500,25,2.25,6
500,25,3,6
306,25,1,15
501,25,3.5,15
501,25,2.75,11
501,25,2.75,11
501,25,3,7
501,25,3.18,7
501,25,3.03,55
501,25,1.5,55
501,25,2.25,7
501,25,2.75,7
501,25,2,51
501,25,2.75,51
501,25,3.95,4
501,25,2,4
501,25,3,11
501,25,2.25,3
501,25,3.5,5
501,25,2.5,12
501,25,2.38,7
501,25,3.5,5
501,25,2.75,3
501,25,3.5,5
501,25,2.38,9
501,25,2.25,2
501,25,3,6
501,25,2.75,16
501,25,2.75,1
501,25,2.56,1
501,25,2.5,17
501,25,2.25,1
501,25,2,4
501,25,2.38,10
501,25,2.25,15
501,25,3,14
456,25,2.75,24
499,25,1,29
499,25,1,11
499,25,1,4
499,25,3,23
499,25,1.98,115
499,25,2.74,115
499,25,1,93
499,25,2.25,93
499,25,1.11,13
499,25,1,13
499,25,1,3
499,25,3.11,2
499,25,1,1
499,25,1,1
499,25,1.15,1
499,25,1,344
499,25,1,3
499,25,1,5
499,25,1.4,6
499,25,2.75,1
499,25,2.1,1
499,25,1.21,2
499,25,1.48,3
499,25,1,19
499,25,1.65,8
499,25,2.56,1
499,25,2.75,6
499,25,1,1
499,25,1,1
499,25,2.38,1
499,25,2,7
499,25,2.25,18
499,25,1.2,8
166,25,1.34,1
166,25,1.11,1
166,25,1,6
166,25,1.44,7
166,25,1.75,4
166,25,2.75,18
166,25,1.52,14
166,25,2.1,8
166,25,2.39,6
166,25,1.38,6
502,25,1.63,38
502,25,2.75,404
502,25,1,8
502,25,1.13,38
502,25,1,1
502,25,1,1
502,25,1,1
502,25,1.48,1
502,25,1.11,2
502,25,1,1
502,25,2.75,5
502,25,1,11
502,25,1,2
502,25,1,1
502,25,1.15,1
502,25,1.8,2
502,25,1,21
502,25,1,29
502,25,1,7
502,25,1,13
502,25,2.1,2
502,25,1,1
502,25,1,9
502,25,1,14
502,25,1,14
502,25,1,1
502,25,1,4
502,25,1,13
502,25,1,10
502,25,1,53
502,25,1,4
502,25,1,4
502,25,1,29
484,25,3.33,5
484,25,1,4
484,25,1,2
484,25,2.03,2
484,25,1.76,4
484,25,2.49,7
484,25,1.38,1
484,25,2.19,7
484,25,1,6
484,25,1.75,6
484,25,2,5
484,25,1,18
484,25,2.07,10
484,25,3.49,3
484,25,1,3
484,25,1,12
484,25,2.13,16
484,25,4.25,4
484,25,1,1
484,25,1,4
484,25,3.5,2
484,25,2.04,7
484,25,1,1
484,25,1.9,1
484,25,1.75,7
484,25,1,6
484,25,1.93,26
484,25,1,9
498,25,1,10
498,25,1,21
498,25,1,11
498,25,2.73,5
498,25,1.65,6
498,25,2.14,10
498,25,1,8
498,25,1,1
498,25,1.4,4
498,25,3.89,4
498,25,1,6
498,25,1.53,8
498,25,1.26,6
498,25,1,7
498,31,1,267
498,31,1.73,9
498,31,2.12,16
498,31,1,15
498,31,1,18
498,31,2.89,4
498,31,2.74,11
498,31,1,2
498,31,1,4
498,31,1.57,10
503,31,1,15
389,31,3.5,2
389,31,1,2
389,31,2.75,1
389,31,3,1
389,31,3.18,4
389,31,3.03,1
389,31,1,1
389,31,2.25,10
389,31,1.11,15
389,31,2,6
389,31,2.75,1
389,31,3.11,1
389,24,2,23
389,24,3,14
389,24,1.83,1027
389,24,3.5,7
389,24,2.5,5
389,24,1,2
389,24,3.5,3
389,24,2.75,1
389,24,1,2
389,24,2.38,29
389,24,1.48,28
389,24,3,14
389,24,1,84
389,24,2.75,23
389,24,2.5,3
389,24,2.25,30
389,24,2,21
389,24,2.38,2
389,24,2.25,1
389,24,2.5,5
506,24,3.5,1
506,24,2.75,1
506,24,2.75,29
506,24,3,53
506,24,3.18,2
506,24,3.03,16
506,24,1.5,7
506,24,2.25,28
506,24,2.75,19
506,23,2,72
506,23,2.75,15
506,23,3.95,4
506,23,2,37
506,23,3,1
506,23,2.25,1
506,23,2.5,1
506,23,3.5,7
506,23,2.38,1
506,23,3.5,3
506,23,2.75,8
506,23,3.5,11
506,23,2.38,7
506,23,2.25,37
506,23,3,7
506,23,2.75,6
506,23,2.56,73
506,23,2.75,22
506,23,2.5,41
506,23,2.25,9
506,23,2.38,23
506,23,2,43
506,23,2.25,7
506,23,3,24
504,23,2.25,10
504,23,1.63,2
504,23,1,2
504,23,1.48,1
504,23,2.5,24
504,23,1.46,2
504,23,1.25,4
504,23,1,13
504,23,1.11,15
504,23,1.5,11
504,23,1,2
504,23,1,21
504,23,2.5,9
504,23,2,41
504,23,1.15,1
504,23,1,1
504,23,1.25,1
504,23,1,28
509,23,1,8
509,23,1,9
509,23,1,13
509,23,1.9,14
509,23,1,11
509,23,1,7
509,23,1,9
509,23,1.48,4
509,23,1,30
509,23,1,9
509,23,2.75,9
509,23,3.11,6
509,23,1,10
509,23,1,10
509,23,1,11
509,23,1,6
509,23,1,7
509,23,1,8
509,23,1,5
509,23,2.75,3
509,23,1,2
509,23,1,1
509,23,1,17
509,23,1.9,6
509,23,1,12
509,23,1,14
509,23,1,8
509,23,1,5
509,23,1.15,21
509,23,1,8
509,23,1,13
509,23,1,13
509,23,1,3
505,23,1,2
505,23,1.18,5
505,23,2.75,28
505,23,1.25,2
505,23,2.71,1
505,23,1.2,16
512,23,1.5,7
512,23,1.4,16
512,23,1,21
512,23,1,4
512,23,1.12,6
512,23,2.1,38
512,23,1.08,45
512,23,1,1
512,23,1.25,1
512,23,1.63,4
512,23,1.65,4
512,23,1.16,2
512,23,2.75,7
512,23,1,7
512,23,1,13
512,6,1,223
512,6,1,73
512,6,1.48,73
512,6,1,29
516,6,1,3
516,6,1,5
516,6,1.25,74
516,6,1,2
516,6,1,2
516,6,1,2
516,6,2.75,3
516,6,1,92
516,6,1,10
510,6,1,5
510,6,1,1
510,6,1,1
510,6,1,1
510,6,1,1
510,6,1,1
510,6,1.28,1
510,6,2.25,1
510,6,1,2
510,6,1,1
510,6,2.75,39
510,6,1.25,22
510,6,1,30
510,6,2.23,7
510,6,1,3
510,6,2.5,5
510,6,1,29
510,6,1,69
510,6,3.5,31
510,6,1,27
510,6,1,27
510,6,1,28
510,6,1,24
510,6,1,86
510,6,1,23
510,6,1,21
510,6,2.75,19
510,6,1.4,32
510,6,1.15,25
510,6,1.55,34
510,6,1,68
510,6,1,24
510,6,1,64
516,6,1.98,59
513,6,3.5,42
513,5,2.75,31
513,5,1.65,15
513,5,1,93
513,5,1,23
513,5,1,25
513,5,1,5
513,5,1,2
513,5,2.75,1
513,5,1,2
513,5,1,2
513,5,1,7
513,5,1,7
513,5,2.23,2
513,5,1,1
513,5,1,2
513,5,1.4,3
513,5,1,1
513,5,1,1
513,5,1,1
513,5,1,1
513,5,1,8
513,5,1,67
513,5,1,19
513,5,1,5
513,5,1,4
513,5,1,1
513,5,1,1
513,5,2.25,1
513,5,1.24,1
513,5,2,2
513,5,1,1
513,5,1,1
515,5,2.75,1
515,5,1,38
515,5,1.4,34
515,5,1.5,87
515,5,1.45,57
515,5,1.98,6
515,5,2.25,59
515,5,1,9
515,5,1,4
515,5,1.16,7
515,5,1,3
515,5,1,6
515,5,1.25,4
515,5,1,4
515,5,1,3
484,5,1,5
514,5,1,5
514,5,1,4
514,5,1.25,4
514,5,1.4,3
514,5,1.04,2
514,5,2.1,5
514,5,1,5
514,5,1,2
514,5,1,3
514,5,1,51
514,5,1.16,7
514,5,1.63,1
514,5,1.48,2
514,5,1,2
514,5,1,2
514,5,1,4
514,5,1,1
514,5,1,2
511,5,1.74,2
511,5,1,1
511,5,2.65,2
511,5,1,2
511,5,1.08,2
511,5,1.96,37
511,5,1.93,30
284,5,2,31
520,5,1.86,28
520,5,1,72
520,5,1,64
520,5,1,25
520,5,1,38
520,5,1,44
520,5,1,31
520,5,1,19
520,5,1.11,42
520,5,1,21
520,5,1,3
520,5,1.07,4
520,5,2,2
520,5,1.1,2
520,5,1,1
520,5,1,3
520,5,1,2
520,5,1,2
520,5,1,1
520,5,1,1
520,5,1,1
520,5,1,35
520,5,1,47
520,5,1,48
520,5,1,54
520,5,1.98,27
520,5,1.11,24
520,5,1,92
520,5,1,66
520,5,1,10
520,5,1,5
520,5,1,33
520,5,1,30
522,5,1,20
522,5,1,19
522,5,1,37
522,5,1,16
522,5,1,22
522,5,1,40
522,5,1.55,64
522,5,1,34
522,5,1,16
522,5,1,9
522,5,1,13
522,5,1,25
522,5,1,2
522,5,1.73,19
522,5,1,18
522,5,1,21
522,5,1,71
522,5,3.25,88
522,5,1,31
522,5,1,39
522,5,1,96
522,5,2,12
522,5,2.75,48
522,5,1,106
522,5,1,16
522,5,1,33
522,5,1,23
522,5,1,39
522,5,1.12,23
522,5,1,20
522,5,1,33
522,5,1.83,11
522,5,1,15
522,5,1,24
522,5,1.48,71
522,5,1,98
518,5,2.1,29
518,5,1.7,28
518,5,1.97,22
523,5,1,28
519,22,1,5
523,22,1,90
529,22,2.51,29
529,22,2.75,1
529,22,2.75,1
529,22,2.56,3
529,22,1.48,2
529,22,1,4
529,22,2.93,17
529,22,3.18,1
529,22,3.5,1
529,22,3,1
291,22,1.63,1
291,22,2.75,4
291,22,3,2
291,22,1.66,3
291,22,1.4,26
291,22,1.11,29
291,22,2.25,1
291,22,2,8
291,22,1.01,2
291,22,2,1
291,22,3,6
291,22,1.83,1
291,22,1,1
291,22,3.5,1
291,22,2.75,1
291,22,2.1,103
291,22,1.75,26
291,22,2,1
291,22,1.74,1
291,22,2.5,2
291,22,1.15,1
291,22,1.81,19
291,22,2,1
291,22,1.08,1
518,22,1.5,1
518,22,2.75,33
518,22,1,73
518,22,2.25,146
518,22,2,2
518,22,2.75,2
518,22,1.25,37
518,22,2.5,21
518,22,2.75,23
518,22,1,48
518,22,1,112
518,22,1.63,28
518,22,1,41
518,22,3.13,26
518,22,1.15,39
518,22,1,78
518,22,1,28
518,22,2.75,26
530,22,1,29
344,22,1.4,32
344,22,1,69
344,11,1.65,13
344,11,2.25,3
344,11,2.6,1
344,11,1,1
344,11,1.8,1
344,11,1.65,1
344,11,1,12
344,11,2,29
344,11,1,60
344,11,1.59,39
344,11,2.75,43
344,11,1.73,8
344,11,4.25,31
344,11,2.25,17
344,11,1.3,2
344,11,2,1
344,11,1,1
344,11,1.25,1
344,11,2.5,1
344,11,1,26
344,11,1,23
344,11,2.25,22
344,21,1.6,57
344,21,1.93,195
344,21,1.21,38
344,21,2.75,29
344,21,3,1
344,21,2.19,2
344,21,2,1
344,21,1.25,1
344,21,2.66,1
526,21,1,1
526,21,1,2
526,21,1.65,2
526,21,1,1
526,21,1.98,7
526,21,1,14
526,21,1,11
526,21,2.25,18
526,21,2.75,16
526,21,1,7
526,21,2.75,9
526,21,1,11
526,21,2,7
526,21,1,14
526,21,1,6
526,21,2.5,4
526,21,3.5,19
526,21,1,41
526,21,1.4,17
526,21,1,71
526,21,3.5,19
526,21,1,11
526,21,1,19
526,21,1,17
526,21,1.65,63
526,21,2.75,60
526,21,1,6
526,21,1,3
526,21,1.15,1
526,21,1.55,1
526,21,2,1
526,21,1.48,3
526,21,1,5
531,21,3.5,3
531,21,1,4
531,21,2.75,7
531,21,3,1
531,21,3.18,2
531,21,3.03,4
531,21,1.5,2
531,21,2.25,3
531,21,2.75,3
531,21,2,2
531,21,2.75,14
531,21,3.95,7
531,21,2,39
531,21,3,35
531,21,2.25,65
531,21,2.5,8
531,21,3.5,8
531,20,2.38,58
531,20,3.5,21
531,20,2.75,6
531,20,3.5,30
531,20,2.38,1
531,20,2.25,4
531,20,3,6
531,20,2.75,2
531,20,2.75,1
531,20,2.56,16
531,20,2.5,3
531,20,2.25,224
531,20,2.38,61
531,20,2,2
531,20,2.25,1
531,20,3,2
521,20,1,1
521,20,2.75,1
521,20,1.65,6
521,20,1,6
521,20,1,1
521,20,1,48
521,20,1,60
521,20,1,18
521,20,1.25,7
521,20,2.1,128
521,20,1,8
536,20,3.5,7
536,20,2.75,2
536,20,2.75,5
536,20,3,2
536,20,3.18,6
536,20,1.5,3
536,20,3.03,1
536,20,2.75,1
536,20,2.25,2
536,20,2,57
536,20,2.75,15
536,20,3.95,92
536,3,2,135
536,3,3,75
536,3,2.25,92
536,3,2.5,4
536,3,3.5,1
536,3,2.38,1
536,3,3.5,3
536,3,2.75,2
536,3,3.5,12
536,3,2.38,1
536,3,3,62
536,3,2.25,7
536,3,2.75,1
536,3,2.56,23
536,3,2.75,105
536,7,2.5,13
536,7,2.25,1
536,7,2.38,37
536,7,2,1
536,7,2.25,1
536,7,3,184
533,7,1.86,33
533,7,1,29
533,7,1.65,120
533,7,1,6
533,7,1.98,3
533,7,1,2
533,7,1.08,1
533,7,1.11,1
533,7,1,3
533,7,1,4
533,7,1,1
533,7,1,1
533,7,1,96
533,7,1,1
533,7,1.25,1
533,7,1.4,2
533,7,1.8,3
533,7,1,7
533,7,1,1
533,7,1,4
533,7,1,10
533,7,1,3
533,7,1,5
533,7,1,4
533,7,1,1
533,7,1,1
533,7,1.11,113
533,7,1,139
533,7,1,110
533,7,1,60
533,7,1,101
533,7,1.05,70
533,7,1,41
528,19,1.86,40
528,19,1,51
528,19,1,158
528,19,1.3,30
528,19,1,2
528,19,1,10
528,19,1.08,2
528,19,2.25,4
528,19,1.11,2
528,19,2,11
528,19,1,1
528,19,1,1
528,19,1.25,9
528,19,1,1
528,19,1.5,1
528,19,1,2
528,19,1.4,1
528,19,1,2
528,19,1,198
528,19,1.1,5
528,19,1.25,7
528,19,2.25,3
528,19,1.15,2
528,19,1,2
528,19,2.75,3
528,19,1,2
528,19,1.75,2
528,19,1,2
528,19,1,1
528,19,2,1
528,19,1.48,1
528,19,1,1
537,19,1,1
537,19,1,1
537,19,1,105
537,19,1,146
537,19,1.04,85
537,19,1,2
537,19,1,1
537,19,1,2
537,19,1,127
537,19,1,33
537,19,1,128
537,19,1,159
537,19,1.6,62
537,19,1,143
537,19,1,76
537,19,2.1,105
537,18,1,7
537,18,1,164
537,18,1,4
537,18,1,2
537,18,1,7
537,18,1,1
537,18,1,2
537,18,1,1
537,18,1,15
537,14,1,130
537,14,1.48,75
537,14,1,2
537,14,1,9
537,14,1,1
537,14,1,3
537,14,1,1
527,14,1,41
527,14,1,12
527,14,2.75,27
527,14,1.25,2
527,14,1,2
527,17,1,8
540,17,1,2
540,17,1,4
540,17,1.65,59
540,17,1.13,1
540,17,1.98,1
540,17,1,2
540,17,1,26
540,17,1.11,2
540,17,1,1
540,17,2,1
540,17,1,2
540,17,1,2
540,17,1,2
540,17,1,2
540,17,1,1
540,17,1,2
540,17,1,26
540,17,1,2
540,17,1.4,2
540,17,1,1
540,17,1,41
540,17,2.38,59
540,17,1,2
540,17,1,3
540,17,1,23
540,17,1,231
540,17,2.75,127
540,17,1,72
540,17,1.48,53
540,17,1,70
540,17,1,3
540,17,1,1
540,17,1,2
535,17,1,1
535,17,1,171
535,17,1,21
535,17,1.48,3
535,17,1.04,1
535,17,1,1
535,17,2.25,1
535,17,1,6
535,17,1,2
535,17,1,1
535,17,1,4
535,17,1,1
535,17,1,1
535,17,1,23
535,13,1,2
535,12,2.5,19
535,12,1.21,1
535,12,1,1
535,12,1,1
535,12,1,3
535,12,1,1
535,12,1,3
535,12,1,39
535,12,1,34
535,12,1,24
535,12,1.63,22
535,12,1,1
535,12,1,1
535,12,1,3
535,12,1,2
535,12,1,1
541,12,1.46,1
541,12,1.4,1
541,12,1,1
541,12,1,2
541,12,1.74,1
541,12,2.75,2
541,12,1,1
541,12,2.27,1
541,12,1,1
541,12,1.04,2
541,12,1,270
541,12,1,85
539,12,1,202
539,12,2.75,6
539,12,1,4
539,12,1,14
539,12,2.71,4
539,12,1,4
539,12,2.51,2
539,12,1.48,10
539,12,1.11,1
539,12,1,1
539,12,1,2
539,12,2.93,5
539,12,1,3
539,12,1,1
539,12,1,6
539,12,1,7
539,12,1,1
539,12,1,54
539,12,1,19
539,12,1,202
539,12,2.1,33
539,12,1,30
539,10,1,21
539,10,1,2
539,10,1,1
539,10,1,2
539,10,1.11,1
539,10,1,2
539,10,2.25,2
539,10,1,7
539,10,1,2
539,10,1,3
539,10,1.2,1
543,10,1,27
370,10,1.39,1
544,10,1.6,15
544,10,2,19
544,10,1,14
544,10,1.15,1
544,10,1,1
544,10,1,83
544,10,1.55,1
544,10,1,3
544,10,1,2
544,10,3.13,1
544,10,1,82
544,10,1,2
544,10,1,88
544,10,2.75,33
544,10,1,15
544,10,2.3,8
544,10,1,9
544,10,1,1
544,10,1,1
544,10,1.11,12
544,9,1,2
544,9,1,3
544,9,1,1
544,9,1.73,2
544,9,1,1
544,9,2.1,5
544,9,1,61
544,9,1,1
544,9,1,1
544,9,1,1
544,9,1.15,1
544,9,1,1
544,9,1,3
544,9,1,1
544,9,1,2
544,9,1.11,7
370,9,1.13,10
538,9,1.83,35
538,9,3.5,2
538,9,1,3
538,9,3,2
538,9,1.4,1
538,9,1.25,13
538,9,2.1,2
538,9,1.05,2
538,9,1,40
538,9,2.75,78
538,9,1,96
538,9,1,65
538,9,2,4
538,9,1.15,2
538,9,1,46
538,9,2,2
538,8,1,18
301,8,1,5
547,8,1,2
547,8,1.82,9
545,8,1.14,4
545,8,1,4
545,8,1,3
545,8,1,3
545,8,2.75,10
545,8,1.15,6
545,8,2,5
545,8,1,6
545,8,1.1,2
545,8,1,2
545,8,2.75,5
546,8,1.86,4
546,8,1,5
546,8,1,2
546,8,1,11
546,8,1.25,2
546,8,1,2
546,8,1,2
546,8,1,2
546,8,1.11,2
546,8,1.25,4
546,8,1,1
546,8,1,6
546,8,1,4
546,8,1,2
546,8,1,2
546,8,1,5
546,8,2.75,4
546,8,1,1
546,8,1,1
546,8,1.48,39
546,8,1,99
546,8,1,2
546,8,1,2
546,8,1,43
546,8,1,183
546,8,1.16,144
546,8,1,57
546,16,1,2
548,16,1.18,2
548,16,1,1
548,16,1.93,1
548,16,1,3
548,16,1,29
548,16,1,72
548,16,1,1
548,16,1,1
508,16,1,8
508,16,2.75,70
508,16,1,31
508,16,1,41
508,16,1,5
508,16,1,6
508,16,1,14
508,16,1,23
508,16,1.48,1
508,16,1,1
508,16,2.75,13
508,16,2.09,13
508,16,1,7
508,16,1,3
508,16,1,20
508,16,1,12
508,16,1,57
508,16,1,20
508,15,1,134
508,15,2.75,49
508,15,1,147
508,15,1,42
508,15,1,1
508,15,1,2
508,15,1,51
508,15,1,70
508,15,1.11,2
508,15,1,219
508,15,1,4
508,15,1.24,49
508,15,1,2
508,15,1.83,39
508,15,1,96
552,14,1.09,42
554,14,1,140
554,14,1,63
483,14,2.38,144
483,14,1,138
483,14,1.25,1
483,14,1,2
483,14,2.71,11
483,14,1.68,10
483,14,2.25,76
483,14,1,135
483,14,1,4
483,14,1,30
483,14,2.93,102
483,14,2,15
483,14,1.5,4
483,14,1,32
483,14,1,62
483,14,3.5,56
483,14,2.75,80
483,14,3.5,71
483,14,1.25,93
483,13,1,4
483,13,1,4
483,12,1,1
483,12,1.4,96
483,12,2.25,42
483,12,2.25,34
483,12,2.3,25
551,12,2.25,60
551,12,3.5,75
551,12,1,259
551,12,1.3,46
551,12,3.5,78
551,12,1.98,5
551,12,3.5,152
551,12,2.09,49
551,12,1.25,158
551,12,2.75,62
551,12,1,1
551,12,1.74,1
551,12,2,2
551,12,2.25,47
551,12,3.11,36
551,12,2,59
551,12,1.05,164
555,12,1.92,98
553,12,3.5,23
553,12,1,88
553,12,2.75,4
553,12,3,4
553,12,3.18,5
553,12,1.08,1
553,12,4.69,31
553,12,2.25,102
553,12,2.75,4
553,12,2,8
553,12,2.75,17
553,12,3.95,44
553,12,2,77
553,12,1.6,300
553,12,2.25,134
553,12,1.4,330
553,12,3.5,1
553,12,1,1
553,12,3.5,17
553,12,2.75,1
553,12,4.45,6
553,12,2.38,72
553,12,1.48,94
553,12,1.9,3
553,12,2.75,35
553,12,2.56,29
553,12,2.75,85
553,12,2.5,37
553,12,2.25,2
553,12,2.28,33
553,11,2.38,17
553,11,2.25,1
553,11,3.59,2
557,11,1,2
557,11,1,4
557,11,1,17
557,11,1.13,98
557,11,1.04,55
557,11,1,33
557,11,1,87
557,11,1,40
557,11,1,3
557,11,1,18
557,11,1,27
557,11,1,25
557,11,1,33
557,11,1,50
557,11,1,60
557,11,1,15
557,11,1,5
557,11,2.1,23
557,11,1,87
557,11,1,58
557,11,1,8
557,11,1,24
557,11,1,3
557,11,1,1
557,11,1,9
317,11,1,80
317,11,1.3,57
317,11,3.18,35
317,11,2.51,43
317,11,1,17
317,11,1,80
317,11,1,73
317,11,2,45
317,11,2.25,14
317,10,1,38
317,10,1.4,43
317,10,3.5,56
317,10,1.25,26
317,10,1,54
317,10,1,12
317,10,1,53
317,10,1,1
317,10,1,12
317,10,2.3,2
561,10,1,2
561,10,1,36
561,10,1,117
561,10,1,20
561,10,1.98,133
561,10,1.05,3
561,10,1.08,45
561,10,2.25,7
561,10,1.11,3
561,10,1,3
561,10,2.75,29
561,10,1,7
561,10,1,53
561,10,1,12
561,10,1,36
561,10,1,117
561,10,1,20
561,10,1,2
561,10,1,3
561,10,1,42
561,10,1,13
561,9,1,116
561,9,1,15
561,9,1,54
561,9,1.65,23
561,9,1,16
561,9,1.11,4
561,9,1.73,5
561,9,1,3
561,9,1.24,63
561,9,1,44
561,9,1,37
561,9,1,30
564,9,1,201
564,9,2.75,18
564,9,1,73
564,9,1,151
564,9,1,51
564,9,1.08,140
564,9,1,4
564,9,1.15,3
564,9,1,78
564,9,1,57
564,9,1,41
564,9,1,2
564,9,1,91
564,9,1.6,88
564,9,1.15,53
564,9,2,140
564,9,1,44
564,9,1,23
564,9,1,2
564,9,1,5
564,9,1,63
564,9,1,37
